ticker,sector,bolsa,end,acciones_circulacion,activos_corrientes,activos_intangibles,activos_totales,amortizacion_intang,caja,cambio_capital_trab,cambio_cxc,cambio_inventario,capex,costo_ventas,cuentas_por_cobrar,cuentas_por_pagar,depreciacion,deuda_largo_plazo,ebitda_proxy,emision_acciones,fcf_financiero,fcf_inversor,fcf_operativo,gastos_id,gastos_operativos,gastos_sga,goodwill,impuestos_pagados,ingresos,ingresos_diferidos,inventario,otras_inversiones,pasivos_corrientes,patrimonio,ppe_neto,recompra_acciones,retained_earnings,stock_based_comp,utilidad_bruta,utilidad_neta,utilidad_operativa,fcf_promedio_futuro,Y,ano,burn_rate,runway,capital_trabajo,margen_bruto,margen_operativo,margen_neto,ratio_id,ratio_deuda,ratio_corriente,rotacion_activos,intensidad_capex
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2021-12-31,142745020.0,331966700.0,,362926340.0,,307492000.0,-3000.0,-401500.0,2335750.0,3095500.0,,6477000.0,6151000.0,473500.0,9945000.0,-5019000.0,0.0,-2724000.0,-2061750.0,-8341750.0,1536250.0,10424000.0,,,1204000.0,4008400.0,,3640000.0,,24343666.0,290368000.0,23052666.0,,-105449000.0,4031000.0,-184800.0,2085200.0,-10501250.0,-21630600.0,0.0,2021,8341750.0,36.86181,307623000.0,-0.046103183,-2.6198108,0.5202076,0.38325766,0.027402256,13.636676,0.011044665,0.7722533
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2022-03-31,143322030.0,307219000.0,,343898000.0,,270872000.0,-141000.0,2112000.0,2445000.0,3506000.0,,8589000.0,4645000.0,1058400.0,10000000.0,,,224800.0,-6127400.0,-30717402.0,4197200.0,25313600.0,,,,8711000.0,,7181000.0,,23285000.0,280568000.0,25282000.0,,-119290000.0,4558500.0,1042800.0,-13908143.0,-24270800.0,-14809750.0,0.0,2022,30717402.0,8.818193,283934000.0,0.11971071,-2.7862244,-1.5966184,0.4818276,0.02907839,13.193859,0.025330186,0.40247962
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2022-06-30,143830000.0,287353000.0,,333054000.0,,242691000.0,766666.7,4327333.5,2399666.8,-5178000.0,,12183000.0,9427000.0,1347600.0,9955000.0,-33232500.0,,-125559000.0,-6804333.5,-33582000.0,4406500.0,28489498.0,,,1402000.0,9418429.0,,6010000.0,,33065000.0,260206000.0,34379000.0,,-145291000.0,4625500.0,311857.16,-29220110.0,-28217834.0,4602417.0,1.0,2022,33582000.0,7.226818,254288000.0,0.03311138,-2.9960234,-3.1024399,0.46785933,0.029890046,8.690549,0.028278984,0.5497732
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2022-09-30,144434720.0,274757000.0,,325622000.0,,218499000.0,-127000.0,9287667.0,821333.3,,,21199000.0,11139000.0,1419200.0,8959000.0,,-300000000.0,-813000.0,-6508000.0,-16916000.0,5471333.5,26695666.0,,,1671000.0,16463143.0,,6732000.0,,40981000.0,248381000.0,40532000.0,,-163906000.0,6525000.0,137000.0,-18590428.0,-26573334.0,9325417.0,1.0,2022,16916000.0,12.916706,233776000.0,0.008321619,-1.6141106,-1.129215,0.33233833,0.027513497,6.704497,0.05055906,
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2022-12-31,145204980.0,292584000.0,,348115000.0,,229782990.0,-210000.0,8463333.0,4841333.5,,,31920000.0,18194000.0,1681333.4,29683000.0,-69528664.0,0.0,20939000.0,-4703000.0,-5307000.0,4818000.0,26862334.0,,,,20361750.0,,10257000.0,,59126000.0,226923820.0,44707000.0,,-192210000.0,12163333.0,92500.0,-28261250.0,-26757000.0,9866417.0,1.0,2022,5307000.0,43.298096,233458000.0,0.0045428313,-1.3140815,-1.3879578,0.23662013,0.0852678,4.948483,0.058491446,
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2023-03-31,147977040.0,234939000.0,,305532000.0,,180996000.0,130000.0,-7231000.0,-2113333.2,,,23156000.0,19192000.0,1809333.4,0.0,-28677000.0,,-30299000.0,-14038000.0,-3434000.0,5391000.0,27203334.0,,,,19094666.0,,8816000.0,,50768000.0,203768000.0,59789000.0,,-220819000.0,5043000.0,4689666.5,-28628430.0,-22513666.0,6692834.0,1.0,2023,3434000.0,52.707047,184171000.0,0.24560086,-1.1790552,-1.4992894,0.28233016,0.0,4.627699,0.062496454,
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2023-12-31,151310080.0,175015340.0,,298189660.0,,67162000.0,-281000.0,-6129500.0,2947500.0,,,22256334.0,17400000.0,3141500.0,,-19382000.0,,52000.0,-30320000.0,-3143000.0,6289333.5,31905666.0,,,,20993666.0,,9786000.0,,81798000.0,144867660.0,113001000.0,,-299191680.0,6603000.0,9794333.0,-17095334.0,-22111334.0,-7784250.0,0.0,2023,3143000.0,21.368755,93217340.0,0.46653754,-1.0532384,-0.8143091,0.29958242,,2.139604,0.07040373,
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2024-03-31,155356940.0,141802000.0,,282260000.0,,44596000.0,-203000.0,-1720666.6,1870333.4,,,22030000.0,15584000.0,3462666.8,,-11272000.0,,302000.0,-6742666.5,-16128333.0,6332333.5,34057332.0,,,,22010000.0,,11007000.0,,79922000.0,140381660.0,129342000.0,,-310108000.0,6420000.0,12027333.0,-11378286.0,-22030000.0,-4386916.5,0.0,2024,16128333.0,2.7650719,61880000.0,0.5464486,-1.0009087,-0.51695985,0.28770256,,1.7742549,0.077977754,
EVLV,"Computer Peripheral Equipment, NEC",Nasdaq,2024-06-30,157474130.0,137899000.0,,268517000.0,,35698000.0,-13666.667,10881333.0,7014666.5,,,36428000.0,5574000.0,2582800.0,,24781250.0,,10312000.0,44785004.0,-21887666.0,2906833.2,21853666.0,,,,15205500.0,,18604000.0,,79409000.0,151681740.0,120045000.0,,-306646000.0,4603250.0,10925833.0,13684250.0,-10927833.0,8691750.0,1.0,2024,21887666.0,1.6309642,58490010.0,0.7185448,-0.7186763,0.89995396,0.19116986,,1.7365665,0.056627702,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2012-12-31,,,,,,5961000.0,,2125000.0,,2680000.0,,,,2624000.0,,-19272000.0,,10473000.0,-1589000.0,-8301000.0,13217000.0,41571000.0,,,,,,,,,,,,,464000.0,24516000.0,-19334000.0,-17055000.0,-6053000.0,0.0,2012,8301000.0,0.71810627,,,,,,,,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2013-03-31,,,,,,5476000.0,,144000.0,,115000.0,,,,958000.0,,-6638000.0,,3224000.0,134000.0,-3843000.0,4154000.0,14126000.0,,,,,,,,,,,,,264000.0,7434000.0,-6657000.0,-6692000.0,-6637250.0,0.0,2013,3843000.0,1.4249284,,,,,,,,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2013-06-30,,,,,,17742000.0,,-1919000.0,,-2555000.0,,,,48000.0,,-4073666.8,,8767000.0,3954000.0,-1523000.0,1085000.0,6236666.5,,,,,,,,,,,,,204000.0,2374000.0,-4064333.2,-3862666.8,-4616250.0,0.0,2013,1523000.0,11.649376,,,,,,,,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2013-09-30,,,,,,10110000.0,,-393000.0,,176000.0,,,,1063000.0,,-7690000.0,,-1858000.0,-176000.0,-5598000.0,4419000.0,15606000.0,,,,,,,,,,,,,458000.0,8826000.0,-7735000.0,-6780000.0,-4807000.0,0.0,2013,5598000.0,1.8060021,,,,,,,,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2013-12-31,5494000.0,26369000.0,3065000.0,56278000.0,100000.0,17748000.0,,1667500.0,,403500.0,,6970000.0,4306000.0,2480333.2,,-16168667.0,,25076000.0,-2115500.0,-13248000.0,9076333.0,33569000.0,,11798000.0,,,,,,25293000.0,-2968000.0,11607000.0,,-90796000.0,1436000.0,19106334.0,-16192667.0,-14462667.0,-4104916.75,0.0,2013,13248000.0,1.3396739,1076000.0,,,,,,1.0425414,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2014-03-31,6069530.0,38535000.0,2937000.0,69235000.0,100000.0,29238000.0,,-344000.0,,71000.0,,6650000.0,3753000.0,1592000.0,,-8293000.0,,17766000.0,-96000.0,-6180000.0,5225000.0,20418000.0,,11798000.0,,,,,,40385000.0,-8998000.0,11179000.0,,-99116000.0,1196000.0,11126000.0,-8320000.0,-9292000.0,-3998166.75,0.0,2014,6180000.0,4.731068,-1850000.0,,,,,,0.9541909,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2014-09-30,48472440.0,93939000.0,2681000.0,121874000.0,100000.0,53489000.0,,618000.0,,142000.0,,7725000.0,2856000.0,1567000.0,,-11422000.0,,-1585000.0,-142000.0,-6361000.0,5503000.0,22766000.0,,11798000.0,,,,,,42915000.0,48150000.0,12117000.0,,-119210000.0,1877000.0,12365000.0,-11435000.0,-10401000.0,-1196666.75,0.0,2014,6361000.0,8.408898,51024000.0,,,,,,2.1889548,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2014-12-31,49322000.0,88584000.0,2553000.0,116933990.0,233333.33,58289004.0,,894000.0,,706333.3,,8335000.0,4179000.0,2576600.0,38424000.0,-15011400.0,,27864666.0,-711333.3,-10439667.0,9084400.0,34429400.0,,11798000.0,,,,,,32350000.0,41753000.0,12571000.0,,-128581990.0,3555666.8,20675400.0,-15054800.0,-13754000.0,324000.0,1.0,2014,10439667.0,5.583416,56234000.0,,,,,0.32859564,2.7382998,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2015-03-31,49611532.0,82534000.0,2425000.0,110046000.0,100000.0,50646000.0,,510000.0,,198000.0,,8719000.0,2541000.0,1775000.0,37726000.0,-8885000.0,,-2352000.0,462000.0,-5753000.0,6038000.0,23244000.0,,11798000.0,,,,,,33036000.0,35201000.0,12426000.0,,-137485000.0,2235000.0,15496000.0,-8903000.0,-7748000.0,1775250.0,1.0,2015,5753000.0,8.803407,49498000.0,,,,,0.3428203,2.4983048,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2015-09-30,50498972.0,71727000.0,2169000.0,98870000.0,100000.0,59501000.0,,1092000.0,,275000.0,,9309000.0,2865000.0,1840000.0,37777000.0,-5998000.0,,-2394000.0,-275000.0,-3163000.0,5473000.0,22357000.0,,11798000.0,,,,,,33469000.0,26542000.0,12376000.0,,-150902000.0,1945000.0,17475000.0,-6048000.0,-4882000.0,3159500.0,1.0,2015,3163000.0,18.811571,38258000.0,,,,,0.3820876,2.1430876,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2015-12-31,51164620.0,71235000.0,2041000.0,99233000.0,233333.33,58484000.0,,1644000.0,,656666.7,,10567000.0,2569000.0,2968000.0,37039000.0,-7959400.0,,-2534666.8,6278666.5,-4357000.0,8995800.0,36291000.0,,11798000.0,,,,,,48522996.0,26280000.0,13225000.0,,-154420000.0,3723333.2,30192998.0,-7982000.0,-6098000.0,5290916.5,1.0,2015,4357000.0,13.422997,22712004.0,,,,,0.37325284,1.4680668,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2017-06-30,55095710.0,80504000.0,1306000.0,111463000.0,-100000.0,57149000.0,,-963000.0,,47000.0,,16281000.0,4586000.0,-877500.0,33257000.0,-1757000.0,,4765000.0,1219000.0,-6595000.0,1159000.0,7208666.5,,11798000.0,,,,,,38036000.0,32155000.0,15656000.0,,-175713000.0,597000.0,4749666.5,-1805333.4,-2459000.0,7200666.5,1.0,2017,6595000.0,8.665504,42468000.0,,,,,0.29836807,2.1165211,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2019-06-30,60619264.0,358619000.0,455000.0,435767000.0,-59000.0,110469000.0,,-2451000.0,,-1035000.0,,28153000.0,7534000.0,-180000.0,,-2515000.0,,-186550000.0,222785980.0,-20644000.0,2935666.8,11899003.0,,11798000.0,,,,,,55970000.0,166570000.0,28255000.0,,-155281000.0,537000.0,9540333.0,-2427666.8,-2358666.8,7365000.0,1.0,2019,20644000.0,5.3511434,302649020.0,,,,,,6.4073434,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2020-06-30,65295612.0,759230000.0,25605000.0,993303000.0,1811500.0,233235000.0,,-10816000.0,,-4337000.0,,39607000.0,12045000.0,1541000.0,,-19901334.0,,457979000.0,-272722000.0,-26062000.0,7207666.5,22161000.0,,34444000.0,,,,,,83682000.0,254408000.0,39799000.0,,-179538000.0,2655500.0,11190997.0,-17013666.0,-10970000.0,7439918.0,1.0,2020,26062000.0,8.949237,675548000.0,,,,,,9.0728,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2021-06-30,67683850.0,668897000.0,45790000.0,1135716000.0,998000.0,175199000.0,,-4432000.0,,-10945000.0,,53811000.0,17632000.0,1489000.0,,-6087000.0,,-466254000.0,320829980.0,-42145000.0,9106000.0,34326336.0,,165420000.0,,,3511000.0,,,139413000.0,162706000.0,,,-204298000.0,2981500.0,20538666.0,-6597333.5,-13787667.0,8947250.0,1.0,2021,42145000.0,4.157053,529484030.0,,,,,,4.797953,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2021-09-30,68034056.0,535135000.0,42843000.0,1150906000.0,2923500.0,82465000.0,,6655000.0,,9001000.0,,60383000.0,21330000.0,9780000.0,,-20725000.0,,305000.0,-88231010.0,-4808000.0,29680000.0,106181990.0,,165420000.0,,,2962000.0,,,147052000.0,171070000.0,,,-224835000.0,27395000.0,87191000.0,-20537000.0,-18991000.0,17778000.0,1.0,2021,4808000.0,17.151623,388083000.0,,,,,,3.639087,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2022-06-30,70090024.0,660037000.0,34015000.0,1177223000.0,-1492500.0,101315000.0,,-36296000.0,,-7742000.0,,82885000.0,25931000.0,-2328500.0,,-12531000.0,,-33290000.0,176085000.0,-3388000.0,11301000.0,32916330.0,,165420000.0,,,,,,146654000.0,244902000.0,,,-286226000.0,10080000.0,19625670.0,-17376666.0,-13290667.0,20443582.0,1.0,2022,3388000.0,29.904074,513382980.0,,,,,,4.500641,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2023-06-30,72180264.0,841235000.0,22501000.0,1402944000.0,-1592250.0,195592000.0,,-3405000.0,,-35630000.0,,88461000.0,23286000.0,-4938000.0,,194333.33,,120941000.0,-160684000.0,-33601000.0,4648000.0,25014998.0,,165420000.0,,,289000.0,,,158251000.0,458799000.0,98879000.0,,-372073000.0,-7515004.0,19300336.0,728333.3,-5714666.5,15021166.0,1.0,2023,33601000.0,5.8210173,682984000.0,,,,,,5.3158274,,
FIVN,Services-Computer Processing & Data Preparation,Nasdaq,2024-06-30,74719320.0,1322102000.0,33027000.0,1910380000.0,-2055750.0,175699000.0,,-2209000.0,,-12512000.0,,104382000.0,29405000.0,-5228000.0,,14974000.0,,245833000.0,-100541010.0,-76607000.0,2362333.2,11970656.0,,227269000.0,,,,,,614703000.0,525878000.0,124600000.0,,-424743000.0,-37172000.0,18565994.0,12079667.0,6595333.5,19899498.0,1.0,2024,76607000.0,2.2935112,707399040.0,,,,,,2.150798,,
HLIT,Radio & Tv Broadcasting & Communications Equipment,Nasdaq,2009-07-03,,,,,1408500.0,125677000.0,,956000.0,-1027000.0,-4771000.0,-24783500.0,,,,,,-4278000.0,-4278000.0,-27471000.0,-73248000.0,-4537500.0,-13307500.0,-10178500.0,,,,,,,,,,,,,-42526996.0,-49337000.0,-29219500.0,2684875.0,1.0,2009,73248000.0,1.7157738,,,,,,,,,
HLIT,Radio & Tv Broadcasting & Communications Equipment,Nasdaq,2010-04-02,,,,,534000.0,155960000.0,,5204000.0,4512000.0,1153000.0,44016000.0,,,,,,1736000.0,1736000.0,4772000.0,-2979000.0,16966000.0,38345000.0,20845000.0,,,,,,,,,,,,,40806000.0,5319000.0,2461000.0,2324111.25,1.0,2010,2979000.0,52.353138,,,,,,,,,
HLIT,Radio & Tv Broadcasting & Communications Equipment,Nasdaq,2010-07-02,97529000.0,443837000.0,20033000.0,595177000.0,-3131000.0,187893000.0,,13722000.0,15450000.0,5089000.0,-20732500.0,71363000.0,28694000.0,,,,-410000.0,11975000.0,56829000.0,-5605000.0,-5257500.0,-12440504.0,-6072500.0,64603000.0,2583000.0,,,42816000.0,,102046000.0,426696000.0,42962000.0,,-1862769000.0,-247500.0,-1095500.0,19174000.0,11345000.0,1631444.625,1.0,2010,5605000.0,33.52239,341790980.0,,,,,,4.3493814,,
HLIT,Radio & Tv Broadcasting & Communications Equipment,Nasdaq,2010-10-01,111816000.0,324528000.0,125461000.0,703205000.0,959000.0,70523000.0,,4002000.0,3364000.0,16662000.0,57251500.0,92438000.0,28465000.0,,,,85000.0,6533000.0,-119745000.0,-4271000.0,19002500.0,45960000.0,25998500.0,212475000.0,2808000.0,,,57176000.0,,112730000.0,528601000.0,38752000.0,,-1863130000.0,3503500.0,47532000.0,-361000.0,1572000.0,4582667.0,1.0,2010,4271000.0,16.512058,211798000.0,,,,,,2.8788078,,
