ticker,sector,end,Y,ano_test,prob_breakeven_oof
AI,Services-Prepackaged Software,2022-04-30,0.0,2022,0.4247722886319698
AI,Services-Prepackaged Software,2022-07-31,0.0,2022,0.47039991403420267
AI,Services-Prepackaged Software,2022-10-31,1.0,2022,0.6354659942526013
AIOT,"Communications Equipment, NEC",2022-03-31,1.0,2022,0.4713653635848752
AIP,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.3673083363195153
AIP,Semiconductors & Related Devices,2022-06-30,0.0,2022,0.5457411607294345
AIP,Semiconductors & Related Devices,2022-09-30,0.0,2022,0.4500848257716651
AIP,Semiconductors & Related Devices,2022-12-31,0.0,2022,0.5267221854708849
AISP,Services-Prepackaged Software,2022-03-31,0.0,2022,0.3956429826542056
AISP,Services-Prepackaged Software,2022-09-30,0.0,2022,0.3380674717336496
AISP,Services-Prepackaged Software,2022-12-31,0.0,2022,0.24546432996547735
ALAB,Semiconductors & Related Devices,2022-12-31,1.0,2022,0.39289095830617327
ALGM,Semiconductors & Related Devices,2022-09-23,1.0,2022,0.9108814842157777
ALKT,Services-Prepackaged Software,2022-03-31,0.0,2022,0.2858683389298101
ALKT,Services-Prepackaged Software,2022-09-30,0.0,2022,0.30132591920804497
ALKT,Services-Prepackaged Software,2022-12-31,1.0,2022,0.3787456577765771
ALMU,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.187607510958972
ALMU,Semiconductors & Related Devices,2022-06-30,0.0,2022,0.14081116560630935
ALMU,Semiconductors & Related Devices,2022-09-30,0.0,2022,0.12406054947683405
ALMU,Semiconductors & Related Devices,2022-12-31,0.0,2022,0.15815514954359638
ALRM,Services-Prepackaged Software,2022-03-31,0.0,2022,0.6335491873553755
ALRM,Services-Prepackaged Software,2022-06-30,1.0,2022,0.7823704627540761
AMBA,Semiconductors & Related Devices,2022-07-31,1.0,2022,0.7811059522379775
AMKR,Semiconductors & Related Devices,2022-06-30,1.0,2022,0.8352267084047559
AMPL,Services-Prepackaged Software,2022-03-31,1.0,2022,0.4527562369075896
AMPL,Services-Prepackaged Software,2022-09-30,1.0,2022,0.42967362773248896
AMPL,Services-Prepackaged Software,2022-12-31,1.0,2022,0.5495971530086597
AOSL,Semiconductors & Related Devices,2022-12-31,0.0,2022,0.798272036700046
APLD,Services-Computer Processing & Data Preparation,2022-05-31,1.0,2022,0.41609704086969046
APPF,Services-Prepackaged Software,2022-03-31,0.0,2022,0.518617229157592
APPF,Services-Prepackaged Software,2022-06-30,0.0,2022,0.5289534373956422
APPN,Services-Prepackaged Software,2022-03-31,0.0,2022,0.531510370292398
APPN,Services-Prepackaged Software,2022-09-30,0.0,2022,0.5509198966881799
APPN,Services-Prepackaged Software,2022-12-31,0.0,2022,0.6101102422605416
ASAN,Services-Prepackaged Software,2022-01-31,0.0,2022,0.6268578961754776
ASAN,Services-Prepackaged Software,2022-04-30,0.0,2022,0.6066721338734884
ASAN,Services-Prepackaged Software,2022-10-31,1.0,2022,0.6151745296576026
ASUR,Services-Computer Integrated Systems Design,2022-09-30,1.0,2022,0.695583457877986
ATEN,Computer Communications Equipment,2022-06-30,1.0,2022,0.5405540488169929
ATOM,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.08364890081027203
ATOM,Semiconductors & Related Devices,2022-06-30,0.0,2022,0.1619402248585436
ATOM,Semiconductors & Related Devices,2022-09-30,0.0,2022,0.12642781349854534
ATOM,Semiconductors & Related Devices,2022-12-31,0.0,2022,0.13900749478291619
AUR,Services-Computer Integrated Systems Design,2022-03-31,0.0,2022,0.36957566314724155
AUR,Services-Computer Integrated Systems Design,2022-09-30,0.0,2022,0.44444910081414624
AUR,Services-Computer Integrated Systems Design,2022-12-31,0.0,2022,0.42861053124755355
AVNW,Radio & Tv Broadcasting & Communications Equipment,2022-04-01,0.0,2022,0.6538639043675933
AVNW,Radio & Tv Broadcasting & Communications Equipment,2022-09-30,1.0,2022,0.5891196584087939
AVNW,Radio & Tv Broadcasting & Communications Equipment,2022-12-30,1.0,2022,0.6151070443484183
AVPT,Services-Prepackaged Software,2022-03-31,0.0,2022,0.38556551013477963
AVPT,Services-Prepackaged Software,2022-06-30,1.0,2022,0.7151207744147202
AVPT,Services-Prepackaged Software,2022-09-30,1.0,2022,0.5381542160532549
BAND,Services-Prepackaged Software,2022-03-31,0.0,2022,0.4499873395470774
BAND,Services-Prepackaged Software,2022-06-30,0.0,2022,0.7011700972291068
BBAI,Services-Prepackaged Software,2022-03-31,0.0,2022,0.44441828301363173
BBAI,Services-Prepackaged Software,2022-06-30,0.0,2022,0.6205277416304236
BBAI,Services-Prepackaged Software,2022-09-30,0.0,2022,0.4455136654861244
BBAI,Services-Prepackaged Software,2022-12-31,1.0,2022,0.5696505593489328
BELFA,"Electronic Coils, Transformers & Other Inductors",2022-03-31,1.0,2022,0.7205104869332127
BELFB,"Electronic Coils, Transformers & Other Inductors",2022-03-31,1.0,2022,0.7205104869332127
BILL,Services-Prepackaged Software,2022-06-30,1.0,2022,0.42567124166390335
BKSY,Radio & Tv Broadcasting & Communications Equipment,2022-03-31,0.0,2022,0.4582720795014845
BKSY,Radio & Tv Broadcasting & Communications Equipment,2022-06-30,0.0,2022,0.5503887629963289
BKSY,Radio & Tv Broadcasting & Communications Equipment,2022-09-30,0.0,2022,0.49112760004686284
BKSY,Radio & Tv Broadcasting & Communications Equipment,2022-12-31,0.0,2022,0.4558613369376385
BKTI,Radio & Tv Broadcasting & Communications Equipment,2022-03-31,0.0,2022,0.4318076317101397
BKTI,Radio & Tv Broadcasting & Communications Equipment,2022-06-30,1.0,2022,0.49748073735049203
BKTI,Radio & Tv Broadcasting & Communications Equipment,2022-09-30,1.0,2022,0.5851984476105245
BKTI,Radio & Tv Broadcasting & Communications Equipment,2022-12-31,1.0,2022,0.5793226292053404
BL,Services-Prepackaged Software,2022-06-30,1.0,2022,0.7597482981925612
BLKB,Services-Prepackaged Software,2022-06-30,1.0,2022,0.9019942533278883
BLND,"Services-Computer Programming, Data Processing, Etc.",2022-03-31,0.0,2022,0.3624581219785672
BLND,"Services-Computer Programming, Data Processing, Etc.",2022-09-30,0.0,2022,0.4144919494309993
BLND,"Services-Computer Programming, Data Processing, Etc.",2022-12-31,0.0,2022,0.4394937524687016
BLZE,Services-Prepackaged Software,2022-03-31,0.0,2022,0.339986063457058
BLZE,Services-Prepackaged Software,2022-06-30,0.0,2022,0.5371549870682887
BLZE,Services-Prepackaged Software,2022-09-30,0.0,2022,0.3440043589635885
BLZE,Services-Prepackaged Software,2022-12-31,0.0,2022,0.4006175009260472
BMBL,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.8081689092571539
BOX,Services-Prepackaged Software,2022-07-31,1.0,2022,0.8166457739531903
BRZE,Services-Prepackaged Software,2022-01-31,1.0,2022,0.32266371714625136
BRZE,Services-Prepackaged Software,2022-10-31,1.0,2022,0.44709130728422203
BSY,Services-Prepackaged Software,2022-06-30,1.0,2022,0.9049754368619043
BZAI,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.27437505225455183
BZAI,Semiconductors & Related Devices,2022-06-30,0.0,2022,0.3109061913667499
BZAI,Semiconductors & Related Devices,2022-09-30,0.0,2022,0.2514432721923622
BZAI,Semiconductors & Related Devices,2022-12-31,0.0,2022,0.26858886980573615
CACI,Services-Computer Integrated Systems Design,2022-12-31,0.0,2022,0.8348596049595187
CARG,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.7714661976490849
CARS,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.8531400897366117
CCC,Services-Prepackaged Software,2022-06-30,1.0,2022,0.7989809840416064
CCSI,Services-Prepackaged Software,2022-06-30,1.0,2022,0.7774093479844921
CERT,Services-Prepackaged Software,2022-06-30,1.0,2022,0.8324780666647736
CEVA,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,0.0,2022,0.6724950812362905
CLVT,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.7467749887198202
CMRC,Services-Prepackaged Software,2022-03-31,0.0,2022,0.301264941265419
CMRC,Services-Prepackaged Software,2022-09-30,0.0,2022,0.4237479092961088
CMRC,Services-Prepackaged Software,2022-12-31,1.0,2022,0.45852369576030416
COUR,Services-Prepackaged Software,2022-03-31,0.0,2022,0.511742934497442
COUR,Services-Prepackaged Software,2022-06-30,1.0,2022,0.7764158765228191
COUR,Services-Prepackaged Software,2022-12-31,1.0,2022,0.4842078744893437
CRDO,Semiconductors & Related Devices,2022-04-30,0.0,2022,0.5419836320157856
CRDO,Semiconductors & Related Devices,2022-07-30,1.0,2022,0.5423731911552396
CRNC,Services-Prepackaged Software,2022-03-31,0.0,2022,0.7651209551734964
CRNC,Services-Prepackaged Software,2022-06-30,1.0,2022,0.5905300074387632
CRNC,Services-Prepackaged Software,2022-09-30,0.0,2022,0.5832748869371012
CRNC,Services-Prepackaged Software,2022-12-31,1.0,2022,0.558557352317469
CRSR,"Computer Peripheral Equipment, NEC",2022-03-31,1.0,2022,0.6540222992259599
CRSR,"Computer Peripheral Equipment, NEC",2022-06-30,1.0,2022,0.7033016975913204
CRUS,Semiconductors & Related Devices,2022-09-24,0.0,2022,0.676679010472479
CSGS,Services-Computer Processing & Data Preparation,2022-03-31,0.0,2022,0.7136620100321989
CSGS,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.8435220432459041
CSPI,Services-Computer Integrated Systems Design,2022-06-30,0.0,2022,0.6374697110578209
CSPI,Services-Computer Integrated Systems Design,2022-12-31,1.0,2022,0.643289439890294
CVLT,Services-Prepackaged Software,2022-09-30,1.0,2022,0.937941102799482
CXM,Services-Prepackaged Software,2022-01-31,1.0,2022,0.5410979725582451
CXM,Services-Prepackaged Software,2022-04-30,1.0,2022,0.5187360192216341
DBX,Services-Prepackaged Software,2022-06-30,1.0,2022,0.7826644199584117
DDD,Services-Prepackaged Software,2022-03-31,0.0,2022,0.46586516377680964
DDD,Services-Prepackaged Software,2022-06-30,0.0,2022,0.7222098723080684
DDD,Services-Prepackaged Software,2022-09-30,0.0,2022,0.5605901619752214
DDD,Services-Prepackaged Software,2022-12-31,0.0,2022,0.5451106841910902
DGII,Computer Communications Equipment,2022-03-31,1.0,2022,0.8263784618380134
DIOD,Semiconductors & Related Devices,2022-06-30,1.0,2022,0.8243566610656794
DJT,"Services-Computer Programming, Data Processing, Etc.",2022-03-31,0.0,2022,0.15395877727547602
DJT,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,0.0,2022,0.16774712906440525
DJT,"Services-Computer Programming, Data Processing, Etc.",2022-09-30,0.0,2022,0.23393358048410207
DJT,"Services-Computer Programming, Data Processing, Etc.",2022-12-31,1.0,2022,0.25760914832670656
DMRC,Services-Computer Integrated Systems Design,2022-03-31,0.0,2022,0.38506748431117166
DMRC,Services-Computer Integrated Systems Design,2022-06-30,0.0,2022,0.14170542277911513
DMRC,Services-Computer Integrated Systems Design,2022-09-30,0.0,2022,0.24853393494880593
DMRC,Services-Computer Integrated Systems Design,2022-12-31,0.0,2022,0.17361389704081626
DOCN,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.7904436884318098
DOCS,Services-Computer Programming Services,2022-09-30,1.0,2022,0.7225179746228075
DOMO,Services-Prepackaged Software,2022-07-31,1.0,2022,0.7879255164440038
DOMO,Services-Prepackaged Software,2022-10-31,1.0,2022,0.7104277781999446
DSP,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.7584723685093926
DSP,"Services-Computer Programming, Data Processing, Etc.",2022-09-30,1.0,2022,0.5264191332807453
DT,Services-Prepackaged Software,2022-09-30,1.0,2022,0.8168881505479227
DV,"Services-Computer Programming, Data Processing, Etc.",2022-03-31,1.0,2022,0.5572818697480971
DV,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.7697974722594472
DXC,Services-Computer Processing & Data Preparation,2022-09-30,1.0,2022,0.6876589756057542
EGHT,Services-Computer Processing & Data Preparation,2022-09-30,1.0,2022,0.7509404571579371
ENPH,Semiconductors & Related Devices,2022-06-30,1.0,2022,0.8429710735024719
EPAM,Services-Computer Programming Services,2022-03-31,1.0,2022,0.6753338217538497
EPAM,Services-Computer Programming Services,2022-06-30,1.0,2022,0.6630434112495498
ESE,"Communications Equipment, NEC",2022-03-31,0.0,2022,0.8382534594009062
ESE,"Communications Equipment, NEC",2022-12-31,0.0,2022,0.6862381778908317
ESTC,Services-Prepackaged Software,2022-04-30,1.0,2022,0.637162840784165
ESTC,Services-Prepackaged Software,2022-07-31,1.0,2022,0.5935493545269299
ESTC,Services-Prepackaged Software,2022-10-31,1.0,2022,0.698007119956207
EVCM,Services-Prepackaged Software,2022-06-30,1.0,2022,0.8308417222488098
EVER,"Services-Computer Programming, Data Processing, Etc.",2022-03-31,0.0,2022,0.4149012005738506
EVER,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.6927082113621887
EVER,"Services-Computer Programming, Data Processing, Etc.",2022-09-30,1.0,2022,0.40095890291951675
EVER,"Services-Computer Programming, Data Processing, Etc.",2022-12-31,1.0,2022,0.43309434908907046
EVLV,"Computer Peripheral Equipment, NEC",2022-03-31,0.0,2022,0.40550706455554986
EVLV,"Computer Peripheral Equipment, NEC",2022-06-30,1.0,2022,0.5544158299219396
EVLV,"Computer Peripheral Equipment, NEC",2022-09-30,1.0,2022,0.33456453330631325
EVLV,"Computer Peripheral Equipment, NEC",2022-12-31,1.0,2022,0.42270939755872644
EVTC,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.9044104171086909
EXFY,Services-Prepackaged Software,2022-09-30,0.0,2022,0.3581210240634588
EXTR,Computer Communications Equipment,2022-12-31,1.0,2022,0.8165666602271116
FA,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.8501409726600845
FDS,"Services-Computer Programming, Data Processing, Etc.",2022-02-28,1.0,2022,0.8866127117790893
FFIV,Computer Communications Equipment,2022-03-31,1.0,2022,0.9033303660046448
FIVN,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.7018413060978399
FORM,Semiconductors & Related Devices,2022-06-25,0.0,2022,0.8980247000056558
FRSH,Services-Prepackaged Software,2022-06-30,1.0,2022,0.730295824935596
FRSH,Services-Prepackaged Software,2022-09-30,1.0,2022,0.41885056198360204
FSLY,Services-Prepackaged Software,2022-03-31,0.0,2022,0.5073698735908883
FSLY,Services-Prepackaged Software,2022-09-30,1.0,2022,0.5109434055297906
FSLY,Services-Prepackaged Software,2022-12-31,1.0,2022,0.5708077019944836
GDYN,Services-Prepackaged Software,2022-06-30,1.0,2022,0.6351809134798123
GEN,Services-Prepackaged Software,2022-09-30,1.0,2022,0.8358265657987776
GRND,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.21140209569615837
GTLB,Services-Prepackaged Software,2022-01-31,0.0,2022,0.4555814624953191
GTLB,Services-Prepackaged Software,2022-04-30,0.0,2022,0.41962329282509714
GTLB,Services-Prepackaged Software,2022-07-31,1.0,2022,0.5731220247891441
GTLB,Services-Prepackaged Software,2022-10-31,1.0,2022,0.4609862410100351
GTM,Services-Prepackaged Software,2022-06-30,1.0,2022,0.829316619283647
GWRE,Services-Prepackaged Software,2022-01-31,0.0,2022,0.7937387221606742
GWRE,Services-Prepackaged Software,2022-04-30,0.0,2022,0.5305830596167872
GWRE,Services-Prepackaged Software,2022-10-31,0.0,2022,0.44293893107318805
HCAT,"Services-Computer Programming, Data Processing, Etc.",2022-09-30,0.0,2022,0.4181660682624132
HCAT,"Services-Computer Programming, Data Processing, Etc.",2022-12-31,0.0,2022,0.4292296680886661
HLIT,Radio & Tv Broadcasting & Communications Equipment,2022-04-01,0.0,2022,0.6133435610529984
HLIT,Radio & Tv Broadcasting & Communications Equipment,2022-07-01,0.0,2022,0.8691475991928077
HLIT,Radio & Tv Broadcasting & Communications Equipment,2022-09-30,1.0,2022,0.5729095552428468
HSTM,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.8797810868958738
IAC,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.6171560509442496
IAC,"Services-Computer Programming, Data Processing, Etc.",2022-09-30,1.0,2022,0.4511448863206532
IAC,"Services-Computer Programming, Data Processing, Etc.",2022-12-31,1.0,2022,0.507735478863789
IBEX,Services-Computer Processing & Data Preparation,2022-12-31,1.0,2022,0.8636428380720584
ICHR,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.6636968304883233
ICHR,Semiconductors & Related Devices,2022-04-01,0.0,2022,0.7576519928611098
ICHR,Semiconductors & Related Devices,2022-06-30,1.0,2022,0.7150410525537478
ICHR,Semiconductors & Related Devices,2022-07-01,1.0,2022,0.8714067541025716
IIIV,Services-Prepackaged Software,2022-03-31,1.0,2022,0.7912582645878683
INDI,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.4486184384974046
INDI,Semiconductors & Related Devices,2022-09-30,0.0,2022,0.4398853716589077
INDI,Semiconductors & Related Devices,2022-12-31,0.0,2022,0.4596316628460548
INOD,Services-Computer Processing & Data Preparation,2022-03-31,0.0,2022,0.5586511835257806
INOD,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.5926312946814044
INSG,"Communications Equipment, NEC",2022-03-31,0.0,2022,0.440295461132927
INSG,"Communications Equipment, NEC",2022-06-30,1.0,2022,0.420120811627695
INSG,"Communications Equipment, NEC",2022-09-30,1.0,2022,0.44297154254744164
INSG,"Communications Equipment, NEC",2022-12-31,1.0,2022,0.5112334401813686
INTA,Services-Prepackaged Software,2022-03-31,1.0,2022,0.5550590698878789
INTA,Services-Prepackaged Software,2022-12-31,1.0,2022,0.7657367891992475
IONQ,Services-Computer Integrated Systems Design,2022-03-31,0.0,2022,0.37550263786402505
IONQ,Services-Computer Integrated Systems Design,2022-06-30,0.0,2022,0.5393990016670256
IONQ,Services-Computer Integrated Systems Design,2022-09-30,0.0,2022,0.4627606342834562
IONQ,Services-Computer Integrated Systems Design,2022-12-31,0.0,2022,0.32920232672045036
IPGP,Semiconductors & Related Devices,2022-06-30,1.0,2022,0.7722924270722676
JKHY,Services-Computer Integrated Systems Design,2022-12-31,1.0,2022,0.9130341817747932
KLIC,Semiconductors & Related Devices,2022-04-02,1.0,2022,0.7888941574939567
KLTR,Services-Prepackaged Software,2022-03-31,0.0,2022,0.36884028511127276
KLTR,Services-Prepackaged Software,2022-06-30,1.0,2022,0.5622113747059918
KLTR,Services-Prepackaged Software,2022-12-31,1.0,2022,0.53568982732215
KOPN,Semiconductors & Related Devices,2022-03-26,0.0,2022,0.29317133657481675
KOPN,Semiconductors & Related Devices,2022-06-25,0.0,2022,0.6381087625560499
KOPN,Semiconductors & Related Devices,2022-09-24,0.0,2022,0.40847623064536964
KOPN,Semiconductors & Related Devices,2022-12-31,1.0,2022,0.28367512384704574
KULR,Electronic Components & Accessories,2022-03-31,0.0,2022,0.13845975251700218
KULR,Electronic Components & Accessories,2022-06-30,0.0,2022,0.28098503184962814
KULR,Electronic Components & Accessories,2022-09-30,0.0,2022,0.25418363138959504
KULR,Electronic Components & Accessories,2022-12-31,0.0,2022,0.18600006743650896
LASR,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.5250172087861258
LASR,Semiconductors & Related Devices,2022-06-30,1.0,2022,0.8180899904444497
LASR,Semiconductors & Related Devices,2022-09-30,1.0,2022,0.4649666306287355
LASR,Semiconductors & Related Devices,2022-12-31,1.0,2022,0.5428043229268239
LAW,Services-Prepackaged Software,2022-03-31,0.0,2022,0.35189989480885
LAW,Services-Prepackaged Software,2022-06-30,0.0,2022,0.38052828350389123
LAW,Services-Prepackaged Software,2022-09-30,0.0,2022,0.43244824318695496
LAW,Services-Prepackaged Software,2022-12-31,0.0,2022,0.317898106439101
LIF,Services-Computer Processing & Data Preparation,2022-03-31,0.0,2022,0.38745599344976267
LIF,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.5809484898567456
LIF,Services-Computer Processing & Data Preparation,2022-09-30,1.0,2022,0.46941894988520727
LIF,Services-Computer Processing & Data Preparation,2022-12-31,1.0,2022,0.5080538807288609
LITE,"Communications Equipment, NEC",2022-01-01,1.0,2022,0.8647104655808053
LITE,"Communications Equipment, NEC",2022-12-31,0.0,2022,0.8924976269534359
LSCC,Semiconductors & Related Devices,2022-07-02,1.0,2022,0.8994245238382923
LZ,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.8048975721643631
MANH,Services-Prepackaged Software,2022-06-30,1.0,2022,0.8618982275699427
MAPS,Services-Prepackaged Software,2022-03-31,0.0,2022,0.4976207282486734
MAPS,Services-Prepackaged Software,2022-06-30,1.0,2022,0.6267975391572151
MAPS,Services-Prepackaged Software,2022-09-30,1.0,2022,0.4935111179796561
MAPS,Services-Prepackaged Software,2022-12-31,1.0,2022,0.4304984504748173
MEI,Electronic Connectors,2022-01-29,1.0,2022,0.6962340037237587
MEI,Electronic Connectors,2022-10-29,1.0,2022,0.7966170146379354
MGNI,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,0.0,2022,0.8441808769441308
MITK,"Computer Peripheral Equipment, NEC",2022-03-31,1.0,2022,0.7312143246254749
MKTW,Services-Prepackaged Software,2022-06-30,1.0,2022,0.5809707824544803
MPTI,"Electronic Components, NEC",2022-03-31,1.0,2022,0.5505585036289596
MPTI,"Electronic Components, NEC",2022-09-30,1.0,2022,0.6050260497231825
MQ,Services-Prepackaged Software,2022-03-31,0.0,2022,0.3908821318681364
MQ,Services-Prepackaged Software,2022-06-30,0.0,2022,0.7690102866570063
MQ,Services-Prepackaged Software,2022-09-30,1.0,2022,0.37596141230899915
MRCY,Electronic Components & Accessories,2022-04-01,0.0,2022,0.6175514227473503
MRCY,Electronic Components & Accessories,2022-07-01,0.0,2022,0.6379206036874328
MRCY,Electronic Components & Accessories,2022-09-30,0.0,2022,0.6596633453674614
MRCY,Electronic Components & Accessories,2022-12-30,0.0,2022,0.7629948362384504
MTCH,"Services-Computer Programming, Data Processing, Etc.",2022-06-30,1.0,2022,0.8334676297733483
MTSI,Semiconductors & Related Devices,2022-04-01,1.0,2022,0.8722069209735037
MVIS,"Electronic Components, NEC",2022-03-31,0.0,2022,0.15581417416213317
MVIS,"Electronic Components, NEC",2022-09-30,0.0,2022,0.28142194007925864
MVIS,"Electronic Components, NEC",2022-12-31,0.0,2022,0.2593917586388125
MYPS,Services-Prepackaged Software,2022-06-30,1.0,2022,0.5448585187720653
NABL,Services-Prepackaged Software,2022-06-30,1.0,2022,0.8198607056127906
NCNO,Services-Prepackaged Software,2022-01-31,1.0,2022,0.532954215439143
NCNO,Services-Prepackaged Software,2022-10-31,1.0,2022,0.596937430554258
NEON,"Electronic Components, NEC",2022-03-31,0.0,2022,0.0661589568836653
NEON,"Electronic Components, NEC",2022-06-30,0.0,2022,0.09109149096270226
NEON,"Electronic Components, NEC",2022-09-30,0.0,2022,0.086772810546772
NEON,"Electronic Components, NEC",2022-12-31,0.0,2022,0.24657319513553794
NRDS,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.7379466979084246
NSSC,"Communications Equipment, NEC",2022-09-30,1.0,2022,0.674937432259676
NSSC,"Communications Equipment, NEC",2022-12-31,1.0,2022,0.7445920694294332
NTCT,Services-Computer Integrated Systems Design,2022-06-30,0.0,2022,0.5896013942257607
NTCT,Services-Computer Integrated Systems Design,2022-09-30,0.0,2022,0.7812430922917365
NTNX,Services-Prepackaged Software,2022-04-30,1.0,2022,0.7614209329356463
NVTS,Semiconductors & Related Devices,2022-03-31,0.0,2022,0.2691138335856533
NVTS,Semiconductors & Related Devices,2022-09-30,0.0,2022,0.39874395765174175
NVTS,Semiconductors & Related Devices,2022-12-31,0.0,2022,0.3729072363432225
NXDR,"Services-Computer Programming, Data Processing, Etc.",2022-03-31,0.0,2022,0.2207123785767945
NXDR,"Services-Computer Programming, Data Processing, Etc.",2022-09-30,0.0,2022,0.3203733896698624
NXDR,"Services-Computer Programming, Data Processing, Etc.",2022-12-31,0.0,2022,0.3674598519766864
OLED,Electronic Components & Accessories,2022-06-30,1.0,2022,0.8260413279777212
OMCL,Electronic Computers,2022-03-31,0.0,2022,0.6900638181291014
OMCL,Electronic Computers,2022-06-30,1.0,2022,0.7988610096499322
ONTF,Services-Prepackaged Software,2022-03-31,0.0,2022,0.4247080704558768
ONTF,Services-Prepackaged Software,2022-06-30,0.0,2022,0.6548200779951072
ONTF,Services-Prepackaged Software,2022-09-30,0.0,2022,0.39734567338169535
ONTF,Services-Prepackaged Software,2022-12-31,1.0,2022,0.47169589580478866
OOMA,Services-Computer Processing & Data Preparation,2022-07-31,1.0,2022,0.7071305553686256
OSIS,Semiconductors & Related Devices,2022-03-31,1.0,2022,0.675811414609393
OSIS,Semiconductors & Related Devices,2022-12-31,1.0,2022,0.8073476516755107
OSPN,Services-Computer Integrated Systems Design,2022-06-30,1.0,2022,0.7047505577102364
OSPN,Services-Computer Integrated Systems Design,2022-09-30,1.0,2022,0.49913578050989704
PATH,Services-Prepackaged Software,2022-01-31,0.0,2022,0.37495616426100264
PATH,Services-Prepackaged Software,2022-04-30,1.0,2022,0.35256910625416904
PATH,Services-Prepackaged Software,2022-07-31,1.0,2022,0.703185864080304
PATH,Services-Prepackaged Software,2022-10-31,1.0,2022,0.4050554962146269
PCOR,Services-Prepackaged Software,2022-06-30,1.0,2022,0.8400812396840929
PCTY,Services-Prepackaged Software,2022-12-31,1.0,2022,0.8581639510084
PD,Services-Prepackaged Software,2022-01-31,1.0,2022,0.5640334591099485
PD,Services-Prepackaged Software,2022-04-30,1.0,2022,0.5013508985897934
PD,Services-Prepackaged Software,2022-10-31,1.0,2022,0.49402597580542773
PDYN,Services-Prepackaged Software,2022-03-31,0.0,2022,0.15608111122618765
PDYN,Services-Prepackaged Software,2022-06-30,0.0,2022,0.36701073402669016
PDYN,Services-Prepackaged Software,2022-09-30,0.0,2022,0.1857098389312961
PDYN,Services-Prepackaged Software,2022-12-31,0.0,2022,0.17308774666285365
PEGA,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.8125123935975218
PEGA,Services-Computer Processing & Data Preparation,2022-09-30,1.0,2022,0.69659615002606
PENG,Semiconductors & Related Devices,2022-02-25,1.0,2022,0.8952953402655074
PENG,Semiconductors & Related Devices,2022-11-25,1.0,2022,0.7599178134013984
PI,"Electronic Components, NEC",2022-03-31,0.0,2022,0.397945200764698
PI,"Electronic Components, NEC",2022-06-30,0.0,2022,0.6772465568606514
PI,"Electronic Components, NEC",2022-12-31,0.0,2022,0.4931752454737657
PL,Radio & Tv Broadcasting & Communications Equipment,2022-01-31,0.0,2022,0.5475413970090303
PL,Radio & Tv Broadcasting & Communications Equipment,2022-04-30,0.0,2022,0.4407906084547677
PL,Radio & Tv Broadcasting & Communications Equipment,2022-10-31,0.0,2022,0.5053066465822413
PLAB,Semiconductors & Related Devices,2022-05-01,1.0,2022,0.9132681547239321
PLTK,Services-Computer Processing & Data Preparation,2022-06-30,1.0,2022,0.799496455135388
POWI,Semiconductors & Related Devices,2022-06-30,0.0,2022,0.8431643957831989
PRCH,Services-Prepackaged Software,2022-03-31,0.0,2022,0.6010257744572057
PRCH,Services-Prepackaged Software,2022-09-30,1.0,2022,0.5434011328397579
PRCH,Services-Prepackaged Software,2022-12-31,1.0,2022,0.599137036715049
PRGS,Services-Prepackaged Software,2022-05-31,1.0,2022,0.880920552990899
PSN,Services-Computer Integrated Systems Design,2022-03-31,1.0,2022,0.6530486176781393
PSN,Services-Computer Integrated Systems Design,2022-06-30,1.0,2022,0.7694242971471559
PSTG,Computer Storage Devices,2022-08-07,1.0,2022,0.7148958977533835
